hour_index,timestamp,load_kw,pv_kw,wind_kw,renewable_kw,served_load_kw,excess_energy_kw,unmet_load_kw,battery_charge_kw,battery_discharge_kw,battery_discharge_dc_kw,battery_soc_pct,grid_import_kw,grid_export_kw,inverter_loss_kw,rectifier_loss_kw
1449,2025-03-02 09:00:00,1000.0,769.3112,0.0,769.3112,1000.0,453.52172631578946,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1450,2025-03-02 10:00:00,1000.0,1013.9480000000001,0.0,1013.9480000000001,1000.0,698.1585263157896,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1451,2025-03-02 11:00:00,1000.0,1180.548,0.0,1180.548,1000.0,864.7585263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1452,2025-03-02 12:00:00,1000.0,1190.7207999999998,0.0,1190.7207999999998,1000.0,874.9313263157893,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1453,2025-03-02 13:00:00,1000.0,1159.4407999999999,0.0,1159.4407999999999,1000.0,843.6513263157893,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1454,2025-03-02 14:00:00,1000.0,1022.4888000000002,0.0,1022.4888000000002,1000.0,706.6993263157897,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1455,2025-03-02 15:00:00,1000.0,778.6408,0.0,778.6408,1000.0,462.8513263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1456,2025-03-02 16:00:00,1000.0,472.28719999999987,0.0,472.28719999999987,1000.0,156.49772631578935,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1457,2025-03-02 17:00:00,1000.0,161.83999999999997,0.0,161.83999999999997,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,846.2520000000001,0.0,8.092000000000013,0.0
1458,2025-03-02 18:00:00,1000.0,5.303999999999998,0.0,5.303999999999998,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,994.9612,0.0,0.2652000000000001,0.0
1459,2025-03-02 19:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1460,2025-03-02 20:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1461,2025-03-02 21:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1462,2025-03-02 22:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1463,2025-03-02 23:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1464,2025-03-03 00:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1465,2025-03-03 01:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1466,2025-03-03 02:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1467,2025-03-03 03:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1468,2025-03-03 04:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1469,2025-03-03 05:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1470,2025-03-03 06:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1471,2025-03-03 07:00:00,1000.0,114.93773427821458,0.0,114.93773427821458,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,890.8091524356962,0.0,5.74688671391074,0.0
1472,2025-03-03 08:00:00,1000.0,463.7872,0.0,463.7872,1000.0,147.99772631578946,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1473,2025-03-03 09:00:00,1000.0,771.0520000000001,0.0,771.0520000000001,1000.0,455.2625263157896,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1474,2025-03-03 10:00:00,1000.0,1015.4032,0.0,1015.4032,1000.0,699.6137263157894,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1475,2025-03-03 11:00:00,1000.0,1123.7408000000003,0.0,1123.7408000000003,1000.0,807.9513263157897,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1476,2025-03-03 12:00:00,1000.0,1225.6319999999998,0.0,1225.6319999999998,1000.0,909.8425263157893,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1477,2025-03-03 13:00:00,1000.0,1191.0608,0.0,1191.0608,1000.0,875.2713263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1478,2025-03-03 14:00:00,1000.0,1047.0639999999999,0.0,1047.0639999999999,1000.0,731.2745263157893,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1479,2025-03-03 15:00:00,1000.0,808.3839999999999,0.0,808.3839999999999,1000.0,492.5945263157894,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1480,2025-03-03 16:00:00,1000.0,505.376,0.0,505.376,1000.0,189.58652631578946,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1481,2025-03-03 17:00:00,1000.0,185.91199999999995,0.0,185.91199999999995,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,823.3836000000001,0.0,9.295600000000007,0.0
1482,2025-03-03 18:00:00,1000.0,6.079199999999994,0.0,6.079199999999994,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,994.2247600000001,0.0,0.30396,0.0
1483,2025-03-03 19:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1484,2025-03-03 20:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1485,2025-03-03 21:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1486,2025-03-03 22:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1487,2025-03-03 23:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1488,2025-03-04 00:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1489,2025-03-04 01:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1490,2025-03-04 02:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1491,2025-03-04 03:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1492,2025-03-04 04:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1493,2025-03-04 05:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1494,2025-03-04 06:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1495,2025-03-04 07:00:00,1000.0,118.93118900094626,0.0,118.93118900094626,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,887.015370449101,0.0,5.946559450047317,0.0
1496,2025-03-04 08:00:00,1000.0,472.252944026046,0.0,472.252944026046,1000.0,156.4634703418355,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1497,2025-03-04 09:00:00,1000.0,796.2132262212141,0.0,796.2132262212141,1000.0,480.42375253700357,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1498,2025-03-04 10:00:00,1000.0,1061.183332048791,0.0,1061.183332048791,1000.0,745.3938583645805,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1499,2025-03-04 11:00:00,1000.0,1234.3088,0.0,1234.3088,1000.0,918.5193263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1500,2025-03-04 12:00:00,1000.0,1236.3488,0.0,1236.3488,1000.0,920.5593263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1501,2025-03-04 13:00:00,1000.0,1199.0439999999999,0.0,1199.0439999999999,1000.0,883.2545263157893,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1502,2025-03-04 14:00:00,1000.0,1064.6760000000002,0.0,1064.6760000000002,1000.0,748.8865263157896,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1503,2025-03-04 15:00:00,1000.0,821.7120000000001,0.0,821.7120000000001,1000.0,505.9225263157896,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1504,2025-03-04 16:00:00,1000.0,510.748,0.0,510.748,1000.0,194.95852631578947,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1505,2025-03-04 17:00:00,1000.0,185.57199999999997,0.0,185.57199999999997,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,823.7066,0.0,9.278600000000012,0.0
1506,2025-03-04 18:00:00,1000.0,6.3239999999999865,0.0,6.3239999999999865,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,993.9922,0.0,0.31619999999999937,0.0
1507,2025-03-04 19:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1508,2025-03-04 20:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1509,2025-03-04 21:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1510,2025-03-04 22:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1511,2025-03-04 23:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1512,2025-03-05 00:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1513,2025-03-05 01:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1514,2025-03-05 02:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1515,2025-03-05 03:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1516,2025-03-05 04:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1517,2025-03-05 05:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1518,2025-03-05 06:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1519,2025-03-05 07:00:00,1000.0,123.04598551065176,0.0,123.04598551065176,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,883.1063137648808,0.0,6.152299275532599,0.0
1520,2025-03-05 08:00:00,1000.0,477.3815047227464,0.0,477.3815047227464,1000.0,161.59203103853588,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1521,2025-03-05 09:00:00,1000.0,801.2809119477926,0.0,801.2809119477926,1000.0,485.49143826358204,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1522,2025-03-05 10:00:00,1000.0,1052.8439999999998,0.0,1052.8439999999998,1000.0,737.0545263157893,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1523,2025-03-05 11:00:00,1000.0,1217.54,0.0,1217.54,1000.0,901.7505263157894,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1524,2025-03-05 12:00:00,1000.0,1263.0592,0.0,1263.0592,1000.0,947.2697263157894,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1525,2025-03-05 13:00:00,1000.0,1217.8392,0.0,1217.8392,1000.0,902.0497263157894,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1526,2025-03-05 14:00:00,1000.0,1088.6391999999998,0.0,1088.6391999999998,1000.0,772.8497263157893,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1527,2025-03-05 15:00:00,1000.0,841.3639999999999,0.0,841.3639999999999,1000.0,525.5745263157894,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1528,2025-03-05 16:00:00,1000.0,530.3728,0.0,530.3728,1000.0,214.58332631578946,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1529,2025-03-05 17:00:00,1000.0,199.23999999999998,0.0,199.23999999999998,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,810.722,0.0,9.962000000000018,0.0
1530,2025-03-05 18:00:00,1000.0,6.799999999999995,0.0,6.799999999999995,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,993.54,0.0,0.33999999999999986,0.0
1531,2025-03-05 19:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1532,2025-03-05 20:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1533,2025-03-05 21:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1534,2025-03-05 22:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1535,2025-03-05 23:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1536,2025-03-06 00:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1537,2025-03-06 01:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1538,2025-03-06 02:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1539,2025-03-06 03:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1540,2025-03-06 04:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1541,2025-03-06 05:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1542,2025-03-06 06:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1543,2025-03-06 07:00:00,1000.0,127.28218914984807,0.0,127.28218914984807,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,879.0819203076444,0.0,6.364109457492404,0.0
1544,2025-03-06 08:00:00,1000.0,482.5548235288069,0.0,482.5548235288069,1000.0,166.76534984459636,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1545,2025-03-06 09:00:00,1000.0,806.3707324552215,0.0,806.3707324552215,1000.0,490.581258771011,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1546,2025-03-06 10:00:00,1000.0,1067.3279999999997,0.0,1067.3279999999997,1000.0,751.5385263157892,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1547,2025-03-06 11:00:00,1000.0,1213.9088,0.0,1213.9088,1000.0,898.1193263157894,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1548,2025-03-06 12:00:00,1000.0,1218.3288,0.0,1218.3288,1000.0,902.5393263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1549,2025-03-06 13:00:00,1000.0,1165.3568,0.0,1165.3568,1000.0,849.5673263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1550,2025-03-06 14:00:00,1000.0,1035.028,0.0,1035.028,1000.0,719.2385263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1551,2025-03-06 15:00:00,1000.0,791.452,0.0,791.452,1000.0,475.6625263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1552,2025-03-06 16:00:00,1000.0,480.65119999999996,0.0,480.65119999999996,1000.0,164.86172631578944,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1553,2025-03-06 17:00:00,1000.0,169.93199999999996,0.0,169.93199999999996,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,838.5646,0.0,8.4966,0.0
1554,2025-03-06 18:00:00,1000.0,6.324000000000001,0.0,6.324000000000001,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,993.9922,0.0,0.31620000000000026,0.0
1555,2025-03-06 19:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1556,2025-03-06 20:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1557,2025-03-06 21:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1558,2025-03-06 22:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1559,2025-03-06 23:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1560,2025-03-07 00:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1561,2025-03-07 01:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1562,2025-03-07 02:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1563,2025-03-07 03:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1564,2025-03-07 04:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1565,2025-03-07 05:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1566,2025-03-07 06:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1567,2025-03-07 07:00:00,1000.0,131.63967460175732,0.0,131.63967460175732,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,874.9423091283305,0.0,6.58198373008787,0.0
1568,2025-03-07 08:00:00,1000.0,444.4888000000001,0.0,444.4888000000001,1000.0,128.69932631578956,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1569,2025-03-07 09:00:00,1000.0,751.944,0.0,751.944,1000.0,436.15452631578944,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1570,2025-03-07 10:00:00,1000.0,1006.8760000000001,0.0,1006.8760000000001,1000.0,691.0865263157896,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1571,2025-03-07 11:00:00,1000.0,1166.4312,0.0,1166.4312,1000.0,850.6417263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1572,2025-03-07 12:00:00,1000.0,1194.8007999999998,0.0,1194.8007999999998,1000.0,879.0113263157892,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1573,2025-03-07 13:00:00,1000.0,1114.384,0.0,1114.384,1000.0,798.5945263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1574,2025-03-07 14:00:00,1000.0,980.3968,0.0,980.3968,1000.0,664.6073263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1575,2025-03-07 15:00:00,1000.0,769.5560000000002,0.0,769.5560000000002,1000.0,453.76652631578963,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1576,2025-03-07 16:00:00,1000.0,462.7399999999999,0.0,462.7399999999999,1000.0,146.95052631578938,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1577,2025-03-07 17:00:00,1000.0,162.72400000000002,0.0,162.72400000000002,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,845.4122,0.0,8.136200000000002,0.0
1578,2025-03-07 18:00:00,1000.0,6.391999999999992,0.0,6.391999999999992,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,993.9276,0.0,0.31960000000000033,0.0
1579,2025-03-07 19:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1580,2025-03-07 20:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1581,2025-03-07 21:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1582,2025-03-07 22:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1583,2025-03-07 23:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1584,2025-03-08 00:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1585,2025-03-08 01:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1586,2025-03-08 02:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1587,2025-03-08 03:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1588,2025-03-08 04:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1589,2025-03-08 05:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1590,2025-03-08 06:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1591,2025-03-08 07:00:00,1000.0,136.11811949278524,0.0,136.11811949278524,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,870.687786481854,0.0,6.805905974639273,0.0
1592,2025-03-08 08:00:00,1000.0,484.4728000000001,0.0,484.4728000000001,1000.0,168.6833263157896,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1593,2025-03-08 09:00:00,1000.0,798.7688,0.0,798.7688,1000.0,482.97932631578954,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1594,2025-03-08 10:00:00,1000.0,1045.2007999999998,0.0,1045.2007999999998,1000.0,729.4113263157893,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1595,2025-03-08 11:00:00,1000.0,1201.016,0.0,1201.016,1000.0,885.2265263157896,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1596,2025-03-08 12:00:00,1000.0,1240.728,0.0,1240.728,1000.0,924.9385263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1597,2025-03-08 13:00:00,1000.0,1189.8639999999998,0.0,1189.8639999999998,1000.0,874.0745263157893,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1598,2025-03-08 14:00:00,1000.0,1045.8808,0.0,1045.8808,1000.0,730.0913263157894,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1599,2025-03-08 15:00:00,1000.0,807.9488000000002,0.0,807.9488000000002,1000.0,492.1593263157897,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1600,2025-03-08 16:00:00,1000.0,505.30799999999994,0.0,505.30799999999994,1000.0,189.51852631578942,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
1601,2025-03-08 17:00:00,1000.0,188.36,0.0,188.36,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,821.058,0.0,9.418000000000006,0.0
1602,2025-03-08 18:00:00,1000.0,7.2352,0.0,7.2352,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,993.12656,0.0,0.3617600000000003,0.0
1603,2025-03-08 19:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1604,2025-03-08 20:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1605,2025-03-08 21:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1606,2025-03-08 22:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1607,2025-03-08 23:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1608,2025-03-09 00:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1609,2025-03-09 01:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
1610,2025-03-09 02:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
